transaction_id,date,hour,user_id,amount,transaction_type,city,operator,nb_transactions_24h,changement_localisation,appareil_different,is_fraud,fraud_type
TXN00072740,2024-12-01,17,user_772299316,3928.0,payment,Saint-Louis,Wave,2,0,0,0,normal
TXN00072741,2024-12-04,16,user_778954909,5203.0,payment,Dakar,Orange Money,2,0,0,0,normal
TXN00072742,2024-08-19,14,user_782456980,20914.0,transfer,Dakar,Orange Money,0,0,0,0,normal
TXN00072743,2024-12-20,9,user_788775711,57259.0,deposit,Dakar,Wave,2,0,0,0,normal
TXN00072744,2024-10-27,9,user_789219381,50000.0,transfer,Dakar,Orange Money,0,0,0,0,normal
TXN00072745,2024-12-28,21,user_762627764,10381.0,transfer,Thiès,Free Money,0,0,0,0,normal
TXN00072746,2024-09-24,13,user_704448446,88789.0,withdrawal,Dakar,Orange Money,1,0,0,0,normal
TXN00072747,2024-08-25,17,user_702257685,17691.0,payment,Thiès,Wizall,1,0,0,0,normal
TXN00072748,2024-11-21,16,user_701383372,24076.0,payment,Dakar,Orange Money,1,0,0,0,normal
TXN00072749,2024-11-02,18,user_784971263,30391.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00072750,2024-10-08,8,user_768476135,19055.0,transfer,Kaolack,Orange Money,0,0,0,0,normal
TXN00072751,2024-09-21,22,user_767320122,72267.0,withdrawal,Thiès,Orange Money,2,1,1,1,phishing
TXN00072752,2024-09-15,18,user_771801923,16276.0,payment,Dakar,Free Money,0,0,0,0,normal
TXN00072753,2024-10-26,16,user_768522917,4625.0,transfer,Kaolack,Wizall,0,0,0,0,normal
TXN00072754,2024-10-07,13,user_708956695,77534.0,withdrawal,Thiès,Wave,0,0,0,0,normal
TXN00072755,2024-10-02,20,user_751374994,33635.0,transfer,Kaolack,Orange Money,1,0,0,0,normal
TXN00072756,2024-12-07,15,user_786135421,11004.0,payment,Dakar,Orange Money,1,0,0,0,normal
TXN00072757,2024-11-28,8,user_761200291,46388.0,transfer,Dakar,Free Money,0,0,0,0,normal
TXN00072758,2024-10-31,12,user_785642723,30965.0,transfer,Ziguinchor,Wave,2,0,0,0,normal
TXN00072759,2024-12-11,10,user_776761929,4028.0,payment,Dakar,Free Money,2,0,0,0,normal
TXN00072760,2024-10-30,9,user_781287807,50000.0,transfer,Kaolack,Wave,0,0,0,0,normal
TXN00072761,2024-07-20,12,user_753589058,9616.0,transfer,Thiès,Wizall,1,0,0,0,normal
TXN00072762,2024-07-19,20,user_773949668,71627.0,withdrawal,Touba,Wizall,0,0,0,0,normal
TXN00072763,2024-08-08,11,user_753988031,10883.0,payment,Dakar,Orange Money,0,0,0,0,normal
TXN00072764,2024-09-01,9,user_777488346,37948.0,transfer,Saint-Louis,Wave,2,0,0,0,normal
TXN00072765,2024-10-17,9,user_789893323,200000.0,deposit,Saint-Louis,Wizall,1,0,0,0,normal
TXN00072766,2024-09-20,17,user_757118380,71811.0,withdrawal,Ziguinchor,Orange Money,2,0,0,0,normal
TXN00072767,2024-10-20,6,user_756230063,14177.0,transfer,Thiès,Free Money,1,0,0,0,normal
TXN00072768,2024-08-11,19,user_781709824,13826.0,transfer,Thiès,Wave,1,0,0,0,normal
TXN00072769,2024-07-16,10,user_788887321,50000.0,transfer,Kaolack,Orange Money,0,0,0,0,normal
TXN00072770,2024-07-25,9,user_756039762,23053.0,withdrawal,Kaolack,Orange Money,0,0,0,0,normal
TXN00072771,2024-10-06,10,user_757380431,11441.0,transfer,Kaolack,Orange Money,0,0,0,0,normal
TXN00072772,2024-12-18,8,user_778390886,50000.0,transfer,Touba,Wizall,0,0,0,0,normal
TXN00072773,2024-10-19,12,user_779331510,65927.0,withdrawal,Dakar,Orange Money,0,0,0,0,normal
TXN00072774,2024-11-08,9,user_759162832,59022.0,withdrawal,Dakar,Wave,1,0,0,0,normal
TXN00072775,2024-07-16,12,user_771668107,30770.0,transfer,Thiès,Wave,2,0,0,0,normal
TXN00072776,2024-12-18,12,user_783896697,9086.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00072777,2024-08-23,10,user_766529492,56263.0,deposit,Dakar,Orange Money,2,0,0,0,normal
TXN00072778,2024-12-24,17,user_762918886,24195.0,withdrawal,Dakar,Wave,2,0,0,0,normal
TXN00072779,2024-12-11,13,user_768649592,27150.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00072780,2024-10-20,9,user_705304875,39590.0,transfer,Touba,Orange Money,0,0,0,0,normal
TXN00072781,2024-11-22,8,user_761085400,30000.0,payment,Thiès,Wave,1,0,0,0,normal
TXN00072782,2024-12-07,17,user_765934938,11565.0,transfer,Dakar,Free Money,0,0,0,0,normal
TXN00072783,2024-10-29,7,user_759283731,10152.0,transfer,Dakar,Free Money,2,0,0,0,normal
TXN00072784,2024-08-28,9,user_776175175,200000.0,deposit,Dakar,Free Money,1,0,0,0,normal
TXN00072785,2024-11-25,8,user_709925148,50000.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00072786,2024-11-01,9,user_705430765,25363.0,withdrawal,Dakar,Orange Money,1,0,0,0,normal
TXN00072787,2024-08-29,13,user_771513810,41139.0,transfer,Saint-Louis,Orange Money,2,0,0,0,normal
TXN00072788,2024-12-14,10,user_702793465,50000.0,transfer,Dakar,Wizall,2,0,0,0,normal
TXN00072789,2024-09-08,16,user_773634843,50000.0,transfer,Kaolack,Orange Money,0,0,0,0,normal
TXN00072790,2024-12-16,8,user_783110014,6693.0,payment,Dakar,Free Money,1,0,0,0,normal
TXN00072791,2024-10-15,21,user_704330275,4778.0,payment,Dakar,Wizall,0,0,0,0,normal
TXN00072792,2024-10-22,15,user_785665397,9752.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00072793,2024-11-27,12,user_778196256,83637.0,withdrawal,Ziguinchor,Free Money,0,0,0,0,normal
TXN00072794,2024-11-09,16,user_769790175,38966.0,transfer,Ziguinchor,Orange Money,0,0,0,0,normal
TXN00072795,2024-12-25,17,user_784332044,92972.0,deposit,Thiès,Wave,2,0,0,0,normal
TXN00072796,2024-08-09,8,user_751261675,16569.0,transfer,Thiès,Wave,1,0,0,0,normal
TXN00072797,2024-08-15,5,user_773874628,100000.0,withdrawal,Dakar,Orange Money,2,0,0,0,normal
TXN00072798,2024-08-05,8,user_774907657,21451.0,transfer,Dakar,Free Money,1,0,0,0,normal
TXN00072799,2024-09-12,13,user_702407748,12369.0,payment,Ziguinchor,Wizall,2,0,0,0,normal
TXN00072800,2024-09-18,8,user_756641778,30000.0,payment,Dakar,Wave,1,0,0,0,normal
TXN00072801,2024-12-21,19,user_777960815,68265.0,withdrawal,Kaolack,Orange Money,2,1,0,1,phishing
TXN00072802,2024-08-24,8,user_768843082,42775.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00072803,2024-12-09,11,user_759995261,77799.0,deposit,Saint-Louis,Wave,1,0,0,0,normal
TXN00072804,2024-07-13,2,user_765897248,36523.0,withdrawal,Dakar,Orange Money,2,1,0,1,phishing
TXN00072805,2024-07-11,21,user_779464927,50000.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00072806,2024-11-02,6,user_753889843,10598.0,transfer,Dakar,Orange Money,0,0,0,0,normal
TXN00072807,2024-11-20,14,user_703911340,40401.0,transfer,Dakar,Wizall,1,0,0,0,normal
TXN00072808,2024-07-27,14,user_777279427,43492.0,transfer,Dakar,Wizall,2,0,0,0,normal
TXN00072809,2024-08-29,8,user_771083319,59019.0,withdrawal,Dakar,Wave,0,0,0,0,normal
TXN00072810,2024-10-04,15,user_755729096,29972.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00072811,2024-11-23,5,user_751563010,67025.0,withdrawal,Thiès,Orange Money,2,0,0,0,normal
TXN00072812,2024-11-13,11,user_701466269,29677.0,payment,Dakar,Wave,1,0,0,0,normal
TXN00072813,2024-12-05,18,user_709565993,29395.0,deposit,Kaolack,Orange Money,0,0,0,0,normal
TXN00072814,2024-10-16,6,user_705137805,41144.0,transfer,Saint-Louis,Free Money,2,0,0,0,normal
TXN00072815,2024-12-05,13,user_786462448,31098.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00072816,2024-11-18,8,user_752648873,2858.0,payment,Touba,Wave,2,0,0,0,normal
TXN00072817,2024-12-16,17,user_781291577,9282.0,payment,Dakar,Wave,0,0,0,0,normal
TXN00072818,2024-11-22,8,user_761203010,47674.0,transfer,Dakar,Free Money,0,0,0,0,normal
TXN00072819,2024-09-10,15,user_788202067,8473.0,payment,Dakar,Orange Money,0,0,0,0,normal
TXN00072820,2024-09-23,8,user_706038196,47591.0,withdrawal,Touba,Orange Money,0,0,0,0,normal
TXN00072821,2024-07-10,6,user_754630384,27781.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00072822,2024-08-08,5,user_773458755,11282.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00072823,2024-07-10,9,user_771378915,7620.0,payment,Saint-Louis,Orange Money,0,0,0,0,normal
TXN00072824,2024-08-11,11,user_764627106,30000.0,payment,Dakar,Wave,1,0,0,0,normal
TXN00072825,2024-08-11,16,user_779070391,50000.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00072826,2024-08-11,14,user_786331765,33768.0,transfer,Saint-Louis,Free Money,0,0,0,0,normal
TXN00072827,2024-09-21,13,user_753882051,20942.0,transfer,Kaolack,Orange Money,0,0,0,0,normal
TXN00072828,2024-07-15,11,user_706506369,50000.0,transfer,Ziguinchor,Wave,1,0,0,0,normal
TXN00072829,2024-10-15,16,user_754312137,11243.0,payment,Ziguinchor,Orange Money,1,0,0,0,normal
TXN00072830,2024-12-13,16,user_788499274,50000.0,transfer,Dakar,Wizall,0,0,0,0,normal
TXN00072831,2024-09-10,12,user_756197628,200000.0,deposit,Dakar,Wave,0,0,0,0,normal
TXN00072832,2024-11-12,9,user_752608645,4940.0,payment,Dakar,Wave,2,0,0,0,normal
TXN00072833,2024-10-26,13,user_789945231,285954.0,transfer,Dakar,Orange Money,2,1,1,1,compte_interne
TXN00072834,2024-10-06,22,user_771818876,14552.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00072835,2024-10-14,8,user_705782183,55958.0,transfer,Dakar,Orange Money,2,1,0,1,phishing
TXN00072836,2024-07-05,13,user_774769851,87134.0,withdrawal,Dakar,Orange Money,1,0,0,0,normal
TXN00072837,2024-11-07,16,user_709766296,33846.0,transfer,Saint-Louis,Orange Money,2,0,0,0,normal
TXN00072838,2024-12-07,23,user_709958480,200000.0,deposit,Saint-Louis,Orange Money,2,0,0,0,normal
TXN00072839,2024-09-17,15,user_706297853,43494.0,withdrawal,Dakar,Wave,0,0,0,0,normal
TXN00072840,2024-12-24,11,user_771621003,6494.0,payment,Ziguinchor,Wave,1,0,0,0,normal
TXN00072841,2024-08-22,9,user_787550021,50000.0,transfer,Dakar,Free Money,2,0,0,0,normal
TXN00072842,2024-09-04,14,user_787459817,5380.0,transfer,Dakar,Wave,1,1,0,1,bypass_cash_in
TXN00072843,2024-11-03,23,user_755064263,4477.0,payment,Thiès,Wave,0,0,0,0,normal
TXN00072844,2024-10-27,12,user_788522797,21313.0,transfer,Touba,Free Money,1,0,0,0,normal
TXN00072845,2024-12-24,15,user_752375453,5275.0,payment,Kaolack,Wizall,2,0,0,0,normal
TXN00072846,2024-09-23,12,user_767963948,200000.0,deposit,Dakar,Orange Money,0,0,0,0,normal
TXN00072847,2024-09-05,12,user_756264000,78056.0,deposit,Thiès,Orange Money,1,1,1,1,phishing
TXN00072848,2024-09-12,15,user_702849216,2983.0,payment,Dakar,Orange Money,1,0,0,0,normal
TXN00072849,2024-09-27,18,user_751060153,35107.0,withdrawal,Dakar,Wave,1,0,0,0,normal
TXN00072850,2024-07-30,15,user_752217859,54546.0,withdrawal,Ziguinchor,Wave,1,0,0,0,normal
TXN00072851,2024-07-11,19,user_754284266,18489.0,withdrawal,Ziguinchor,Wave,1,0,0,0,normal
TXN00072852,2024-11-17,20,user_788425424,78629.0,withdrawal,Dakar,Orange Money,0,0,0,0,normal
TXN00072853,2024-11-20,11,user_702483706,30000.0,payment,Ziguinchor,Orange Money,0,0,0,0,normal
TXN00072854,2024-10-16,13,user_782675639,30994.0,transfer,Thiès,Orange Money,1,0,0,0,normal
TXN00072855,2024-09-11,22,user_705359640,7085.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00072856,2024-08-14,16,user_751191837,22835.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00072857,2024-07-15,20,user_769498780,50000.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00072858,2024-10-11,8,user_764475004,13879.0,transfer,Kaolack,Wave,0,0,0,0,normal
TXN00072859,2024-09-02,10,user_702628546,50000.0,transfer,Dakar,Free Money,1,0,0,0,normal
TXN00072860,2024-07-04,14,user_709906779,66013.0,withdrawal,Dakar,Wave,0,0,0,0,normal
TXN00072861,2024-12-26,13,user_784967833,13053.0,transfer,Saint-Louis,Wave,1,0,0,0,normal
TXN00072862,2024-11-21,12,user_709722758,53961.0,withdrawal,Touba,Wave,1,0,0,0,normal
TXN00072863,2024-12-18,12,user_772691801,4595.0,payment,Dakar,Orange Money,1,0,0,0,normal
TXN00072864,2024-10-28,17,user_765128067,24107.0,payment,Saint-Louis,Wave,2,1,1,1,phishing
TXN00072865,2024-07-07,12,user_785705988,29253.0,withdrawal,Dakar,Orange Money,1,0,0,0,normal
TXN00072866,2024-12-07,11,user_756691025,23130.0,payment,Saint-Louis,Wizall,2,0,0,0,normal
TXN00072867,2024-09-18,20,user_777845108,3972.0,payment,Kaolack,Wave,0,0,0,0,normal
TXN00072868,2024-12-07,17,user_775929779,4505.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00072869,2024-10-05,16,user_706861143,14283.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00072870,2024-07-22,12,user_707859493,3531.0,payment,Dakar,Wizall,0,0,0,0,normal
TXN00072871,2024-11-09,6,user_765908268,25232.0,withdrawal,Ziguinchor,Orange Money,1,0,0,0,normal
TXN00072872,2024-08-17,9,user_769983409,35114.0,withdrawal,Thiès,Orange Money,1,0,0,0,normal
TXN00072873,2024-10-19,10,user_784318368,82560.0,withdrawal,Dakar,Wizall,1,0,0,0,normal
TXN00072874,2024-11-15,23,user_763700042,30000.0,payment,Dakar,Wizall,1,0,0,0,normal
TXN00072875,2024-12-02,9,user_758852085,33616.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00072876,2024-07-04,8,user_767734359,282397.0,payment,Saint-Louis,Orange Money,1,1,1,1,sim_swap
TXN00072877,2024-08-14,16,user_767152313,200000.0,deposit,Dakar,Orange Money,2,0,0,0,normal
TXN00072878,2024-08-04,15,user_708972832,100000.0,withdrawal,Dakar,Wave,0,0,0,0,normal
TXN00072879,2024-10-08,20,user_788824073,35802.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00072880,2024-11-14,13,user_759151064,35893.0,transfer,Saint-Louis,Wave,0,0,0,0,normal
TXN00072881,2024-12-18,20,user_772555513,50000.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00072882,2024-10-28,23,user_709091290,27275.0,deposit,Dakar,Orange Money,0,0,0,0,normal
TXN00072883,2024-12-24,8,user_752025370,13122.0,payment,Dakar,Orange Money,1,0,0,0,normal
TXN00072884,2024-08-21,0,user_709677392,20653.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00072885,2024-11-14,13,user_786130621,10067.0,payment,Dakar,Wave,2,0,0,0,normal
TXN00072886,2024-08-19,17,user_757734899,27814.0,transfer,Thiès,Wave,1,0,0,0,normal
TXN00072887,2024-09-17,9,user_761558631,45437.0,transfer,Thiès,Wizall,1,0,0,0,normal
TXN00072888,2024-10-14,15,user_759825382,12085.0,transfer,Dakar,Orange Money,0,0,0,0,normal
TXN00072889,2024-10-06,16,user_769392347,11648.0,transfer,Thiès,Orange Money,2,0,0,0,normal
TXN00072890,2024-10-12,2,user_782318984,16407.0,transfer,Thiès,Orange Money,0,0,0,0,normal
TXN00072891,2024-12-29,12,user_773550277,13203.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00072892,2024-11-08,17,user_758981512,47793.0,transfer,Saint-Louis,Free Money,2,0,0,0,normal
TXN00072893,2024-11-14,21,user_787878299,7572.0,transfer,Dakar,Wizall,2,0,0,0,normal
TXN00072894,2024-09-30,2,user_767805373,145189.0,deposit,Ziguinchor,Orange Money,0,0,0,0,normal
TXN00072895,2024-11-14,9,user_775080234,85575.0,deposit,Dakar,Wave,1,0,0,0,normal
TXN00072896,2024-10-03,12,user_758113328,18512.0,payment,Dakar,Wave,1,0,0,0,normal
TXN00072897,2024-07-25,11,user_779877512,14702.0,payment,Thiès,Wizall,1,1,0,1,bypass_cash_in
TXN00072898,2024-08-11,16,user_764859820,30228.0,transfer,Thiès,Orange Money,2,0,0,0,normal
TXN00072899,2024-10-10,21,user_701627323,25724.0,transfer,Thiès,Wizall,1,0,0,0,normal
TXN00072900,2024-08-10,9,user_752479358,45040.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00072901,2024-08-04,9,user_784534335,21018.0,withdrawal,Dakar,Wizall,1,0,0,0,normal
TXN00072902,2024-11-21,15,user_789335292,27466.0,withdrawal,Dakar,Orange Money,2,0,0,0,normal
TXN00072903,2024-08-16,23,user_701437595,5584.0,transfer,Kaolack,Wizall,2,0,1,1,bypass_cash_in
TXN00072904,2024-10-20,11,user_702778176,26051.0,payment,Dakar,Wave,2,0,0,0,normal
TXN00072905,2024-09-07,15,user_775626076,15008.0,payment,Thiès,Orange Money,1,0,0,0,normal
TXN00072906,2024-10-14,18,user_785985488,2477.0,transfer,Ziguinchor,Free Money,1,0,0,0,normal
TXN00072907,2024-12-15,10,user_705928347,46175.0,transfer,Dakar,Free Money,1,0,0,0,normal
TXN00072908,2024-11-04,21,user_765110017,24227.0,transfer,Kaolack,Orange Money,1,0,0,0,normal
TXN00072909,2024-11-30,13,user_772165190,44990.0,withdrawal,Thiès,Orange Money,0,0,0,0,normal
TXN00072910,2024-09-23,16,user_785819134,4954.0,payment,Dakar,Wave,2,0,0,0,normal
TXN00072911,2024-12-21,16,user_703860502,23372.0,transfer,Dakar,Free Money,0,0,0,0,normal
TXN00072912,2024-11-01,0,user_771499914,26816.0,payment,Thiès,Wave,0,0,0,0,normal
TXN00072913,2024-08-27,17,user_789693169,48647.0,transfer,Thiès,Wave,0,0,0,0,normal
TXN00072914,2024-08-04,2,user_703145003,23427.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00072915,2024-09-25,12,user_775446209,50000.0,transfer,Saint-Louis,Orange Money,0,0,0,0,normal
TXN00072916,2024-08-28,12,user_789766030,50000.0,transfer,Kaolack,Orange Money,1,0,0,0,normal
TXN00072917,2024-08-30,9,user_707373169,9753.0,transfer,Saint-Louis,Wave,1,0,0,0,normal
TXN00072918,2024-09-24,17,user_704653143,54227.0,withdrawal,Ziguinchor,Wave,1,0,0,0,normal
TXN00072919,2024-09-25,19,user_766483456,23812.0,withdrawal,Dakar,Wave,0,0,0,0,normal
TXN00072920,2024-07-31,23,user_773161916,21331.0,payment,Ziguinchor,Orange Money,0,0,0,0,normal
TXN00072921,2024-10-17,16,user_787641981,89611.0,deposit,Dakar,Wave,0,0,0,0,normal
TXN00072922,2024-10-08,16,user_784873461,30448.0,withdrawal,Kaolack,Orange Money,0,0,0,0,normal
TXN00072923,2024-10-07,11,user_784644104,34153.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00072924,2024-10-07,14,user_767461354,7838.0,payment,Dakar,Orange Money,2,0,0,0,normal
TXN00072925,2024-08-02,16,user_766658995,10525.0,transfer,Saint-Louis,Free Money,0,0,0,0,normal
TXN00072926,2024-08-08,8,user_766046016,26663.0,transfer,Dakar,Wave,2,0,0,0,normal
TXN00072927,2024-11-02,8,user_768967328,100000.0,withdrawal,Dakar,Free Money,0,0,0,0,normal
TXN00072928,2024-07-30,10,user_761286354,19993.0,withdrawal,Saint-Louis,Wizall,2,0,0,0,normal
TXN00072929,2024-08-13,11,user_763322128,20891.0,withdrawal,Dakar,Wizall,0,0,0,0,normal
TXN00072930,2024-07-10,16,user_785478801,12370.0,transfer,Thiès,Wave,2,0,0,0,normal
TXN00072931,2024-11-04,11,user_771846934,83002.0,withdrawal,Dakar,Free Money,0,0,0,0,normal
TXN00072932,2024-12-15,10,user_761100581,50000.0,transfer,Thiès,Orange Money,1,0,0,0,normal
TXN00072933,2024-10-25,9,user_708678425,50000.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00072934,2024-07-26,7,user_787480701,21923.0,transfer,Dakar,Orange Money,0,0,0,0,normal
TXN00072935,2024-08-16,7,user_752165975,200000.0,deposit,Thiès,Free Money,0,0,0,0,normal
TXN00072936,2024-11-22,9,user_754319474,38626.0,deposit,Saint-Louis,Wave,0,0,0,0,normal
TXN00072937,2024-11-09,15,user_788367949,9232.0,payment,Dakar,Wave,1,0,0,0,normal
TXN00072938,2024-11-14,14,user_763857807,50000.0,transfer,Ziguinchor,Wave,1,0,0,0,normal
TXN00072939,2024-09-03,8,user_777450393,50000.0,transfer,Dakar,Wave,1,0,0,0,normal
TXN00072940,2024-07-27,12,user_706920683,5397.0,transfer,Dakar,Orange Money,0,0,0,0,normal
TXN00072941,2024-12-20,21,user_763086704,20255.0,transfer,Saint-Louis,Wizall,1,0,0,0,normal
TXN00072942,2024-07-05,6,user_785313268,50000.0,transfer,Saint-Louis,Wizall,0,0,0,0,normal
TXN00072943,2024-10-17,8,user_752288982,52480.0,withdrawal,Ziguinchor,Wizall,2,0,0,0,normal
TXN00072944,2024-07-18,12,user_784870538,50000.0,transfer,Ziguinchor,Wave,1,0,0,0,normal
TXN00072945,2024-11-04,6,user_769535161,15806.0,transfer,Kaolack,Wave,0,0,0,0,normal
TXN00072946,2024-12-08,16,user_761715055,30000.0,payment,Thiès,Wave,0,0,0,0,normal
TXN00072947,2024-07-19,8,user_761239473,50000.0,transfer,Kaolack,Free Money,1,0,0,0,normal
TXN00072948,2024-08-25,8,user_762263230,47153.0,payment,Dakar,Wave,1,1,0,1,phishing
TXN00072949,2024-12-23,11,user_707831720,35188.0,deposit,Touba,Wave,2,0,0,0,normal
TXN00072950,2024-07-27,6,user_756300111,22285.0,withdrawal,Dakar,Wave,1,0,0,0,normal
TXN00072951,2024-12-13,11,user_781367369,28459.0,transfer,Kaolack,Wizall,1,0,0,0,normal
TXN00072952,2024-11-14,9,user_766575607,200000.0,deposit,Dakar,Orange Money,2,0,0,0,normal
TXN00072953,2024-09-04,6,user_773416481,10279.0,withdrawal,Dakar,Orange Money,2,0,0,0,normal
TXN00072954,2024-09-11,15,user_771365461,23504.0,transfer,Kaolack,Wave,1,0,0,0,normal
TXN00072955,2024-09-04,15,user_787594429,50000.0,transfer,Ziguinchor,Wave,0,0,0,0,normal
TXN00072956,2024-07-10,9,user_774651645,16205.0,payment,Ziguinchor,Wizall,1,0,0,0,normal
TXN00072957,2024-08-08,10,user_786351372,31747.0,transfer,Thiès,Wave,1,0,0,0,normal
TXN00072958,2024-09-09,15,user_776167749,7884.0,payment,Dakar,Wave,0,0,0,0,normal
TXN00072959,2024-09-03,15,user_768797043,5705.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00072960,2024-12-03,5,user_761825767,21381.0,deposit,Dakar,Orange Money,2,0,0,0,normal
TXN00072961,2024-09-29,14,user_783503436,60408.0,withdrawal,Kaolack,Orange Money,2,1,0,1,agent_complice
TXN00072962,2024-08-29,22,user_772831975,100000.0,withdrawal,Dakar,Free Money,1,0,0,0,normal
TXN00072963,2024-11-24,18,user_751107963,29995.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00072964,2024-07-08,14,user_707661931,50000.0,transfer,Dakar,Wave,0,0,0,0,normal
TXN00072965,2024-10-06,8,user_776048192,8957.0,payment,Dakar,Free Money,0,0,0,0,normal
TXN00072966,2024-10-06,8,user_706536063,27820.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00072967,2024-10-09,17,user_708289419,37740.0,transfer,Touba,Free Money,1,0,0,0,normal
TXN00072968,2024-10-06,15,user_765253935,75520.0,transfer,Dakar,Orange Money,2,1,1,1,phishing
TXN00072969,2024-08-12,17,user_765014016,120951.0,deposit,Kaolack,Wizall,1,0,0,0,normal
TXN00072970,2024-10-25,10,user_784248757,50000.0,transfer,Dakar,Free Money,2,0,0,0,normal
TXN00072971,2024-11-25,16,user_786180692,12604.0,payment,Dakar,Free Money,0,0,0,0,normal
TXN00072972,2024-12-21,17,user_784302537,26342.0,payment,Dakar,Wave,1,0,0,0,normal
TXN00072973,2024-11-24,10,user_777427808,185815.0,deposit,Dakar,Free Money,2,0,0,0,normal
TXN00072974,2024-10-08,22,user_781583606,37008.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00072975,2024-12-21,2,user_709297407,100000.0,withdrawal,Thiès,Wizall,0,0,0,0,normal
TXN00072976,2024-11-23,22,user_778614483,3949.0,payment,Touba,Wave,1,0,0,0,normal
TXN00072977,2024-09-24,10,user_771564219,28397.0,deposit,Dakar,Wave,1,0,0,0,normal
TXN00072978,2024-12-10,16,user_763954562,100000.0,withdrawal,Kaolack,Free Money,1,0,0,0,normal
TXN00072979,2024-08-12,11,user_704473197,21698.0,payment,Dakar,Wave,0,0,0,0,normal
TXN00072980,2024-10-11,20,user_781831233,42542.0,transfer,Ziguinchor,Free Money,0,0,0,0,normal
TXN00072981,2024-07-27,13,user_776496131,100000.0,withdrawal,Dakar,Wave,1,0,0,0,normal
TXN00072982,2024-10-15,9,user_773082334,14493.0,transfer,Saint-Louis,Free Money,1,0,0,0,normal
TXN00072983,2024-08-25,1,user_703376913,30000.0,payment,Dakar,Free Money,2,0,0,0,normal
TXN00072984,2024-10-08,10,user_788134214,31960.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00072985,2024-09-20,14,user_788436816,14286.0,transfer,Dakar,Orange Money,2,0,0,0,normal
TXN00072986,2024-12-27,20,user_755888819,50000.0,transfer,Dakar,Wizall,2,0,0,0,normal
TXN00072987,2024-10-30,15,user_701833582,24801.0,payment,Dakar,Wave,2,0,0,0,normal
TXN00072988,2024-08-17,12,user_762943542,19883.0,withdrawal,Ziguinchor,Wave,1,0,0,0,normal
TXN00072989,2024-10-07,15,user_773900709,10738.0,transfer,Thiès,Wave,1,1,1,1,bypass_cash_in
TXN00072990,2024-12-29,23,user_761050394,8990.0,transfer,Touba,Orange Money,0,0,0,0,normal
TXN00072991,2024-09-01,6,user_775273757,100000.0,withdrawal,Saint-Louis,Free Money,1,0,0,0,normal
TXN00072992,2024-10-05,13,user_756412444,100000.0,withdrawal,Saint-Louis,Orange Money,1,0,0,0,normal
TXN00072993,2024-07-31,8,user_779411435,21218.0,transfer,Thiès,Wave,1,0,0,0,normal
TXN00072994,2024-12-06,11,user_787139576,17290.0,payment,Dakar,Wave,1,0,0,0,normal
TXN00072995,2024-10-09,15,user_708512800,122083.0,deposit,Dakar,Wave,0,0,0,0,normal
TXN00072996,2024-08-28,15,user_769931677,19305.0,payment,Ziguinchor,Wave,0,0,0,0,normal
TXN00072997,2024-08-23,10,user_756608665,46731.0,deposit,Thiès,Wave,2,0,0,0,normal
TXN00072998,2024-12-25,14,user_766938019,20040.0,payment,Saint-Louis,Wizall,2,0,0,0,normal
TXN00072999,2024-07-10,16,user_707532564,36009.0,withdrawal,Thiès,Free Money,2,0,0,0,normal
TXN00073000,2024-09-07,11,user_783831418,34027.0,transfer,Ziguinchor,Wave,1,0,0,0,normal
TXN00073001,2024-09-25,19,user_759061215,50000.0,transfer,Dakar,Orange Money,1,0,0,0,normal
TXN00073002,2024-08-24,12,user_703787980,41141.0,transfer,Dakar,Orange Money,0,0,0,0,normal
